hhid,yr04,acres,lacres,aehhsize,hhsize,offrinc,hyb_F,hybmz_F,hybfmz_F,revlsprod1_F,revlsprod2_F,revlssold_F,revls1_F,revls2_F,revctot_F,revcmaiz_F,revcrp,revls,lrevcrp,lrevls,costlp_F,costsdtot_F,costlsvar_F,costlspurch_F,costls_F,costlabhwg_F,costlabhcon_F,costlabhboth_F,costlabhwgM_F,costlabhconM_F,costlabhbothM_F,costlabhwgPRE_F,costlabhconPRE_F,costlabhbothPRE_F,costlabhwgPOST_F,costlabhconPOST_F,costlabhbothPOST_F,costlp2_F,costfdap_F,costfcan_F,costfman_F,costftot_F,costfdcm_F,costsdtot2_F,costsdmaiz_F,costctotnolab_F,costctot_F,costctotM_F,costctotPRE_F,costctotPOST_F,costctot2_F,costctotM2_F,costctotPRE2_F,costctotPOST2_F,costctot3_F,costctotM3_F,costctotPRE3_F,costctotPOST3_F,costcrp,costls,lcostcrp,lcostls,yieldtot_F,yieldmaiz,fertacdap_F,fertaccan_F,fertacman_F,fertactot_F,fertacdcm_F,kgfertDAP,kgfertCAN,kgfertMAN,kgfertTOT,kgfertDCM,kgctot_F,kgcsoldtot_F,kgmaiz,kgcsoldmaiz_F,labhwg_daywage2,labhwg_daywage_vil,labhwg_daywage_dist,labhwg_daywageM_vil,labhwg_daywagePRE_vil,labhwg_daywagePOST_vil,labhwg_daywageM_dist,labhwg_daywagePRE_dist,labhwg_daywagePOST_dist,labhwg,labhcon,labhwg_qtyM_F,labhwg_qtyPRE_F,labhwg_qtyPOST_F,labhcon_qtyM_F,labhcon_qtyPRE_F,labhcon_qtyPOST_F,labfamchil_qtyM_F,labfamchil_qtyPRE_F,labfamchil_qtyPOST_F,labfamfem_qtyM_F,labfamfem_qtyPRE_F,labfamfem_qtyPOST_F,labfammale_qtyM_F,labfammale_qtyPRE_F,labfammale_qtyPOST_F,llabhwg_daywage_dist,llabhwg,llabhcon,pkgctot_F,pkgctot_vil,pkgctot_div,pkgctot_dist,pkgctot_prov,pkgmaiz,pkgcmaiz_vil,pkgcmaiz_div,pkgcmaiz_dist,pkgcmaiz_prov,pkgfertDAP,pkgfdap_vil,pkgfdap_div,pkgfdap_dist,pkgfdap_prov,pkgfertCAN,pkgfcan_vil,pkgfcan_div,pkgfcan_dist,pkgfcan_prov,pkgfertMAN,pkgfman_vil,pkgfman_div,pkgfman_dist,pkgfman_prov,pkgfertTOT,pkgftot_vil,pkgftot_div,pkgftot_dist,pkgftot_prov,pkgfertDCM,pkgfdcm_vil,pkgfdcm_div,pkgfdcm_dist,pkgfdcm_prov,drainage,dumdrainage,ldrainage,rain,rainPC,diffrain,lrain,lrainsq,lrainPC,lrainsqPC,tmax,tmaxPC,difftmax,ltmax,ltmaxsq,ltmaxPC,ltmaxsqPC,tmin,tminPC,difftmin,ltmin,ltminsq,ltminPC,ltminsqPC,lrltx,lrltn,lrltxPC,lrltnPC,ltxltn,ltxltnPC,prov,dist,div,location,subloc,vil,aez,aezsmall,zone,age,educ,gend,ageavg,educavg,dmtroad,dtmroad,dextn,latitude,longitude,main04,short04,mainstress04,qwetpre,qwetit,qwetxt,QWETM1,qwetxtdiv,qwetitdiv,qwetprediv,QWETM1div,qwetPC10a2axtE1,qwetPC10a2aitE1,qwetPC10a2apreE1,famchil,famfem,fammale,pctsoldtot_F,pctsoldmaiz_F,depth,dumdepth,ldepth,dummaiz,lkgmaiz,lyieldmaiz,lpkgmaiz,dumkgfertDAP,lkgfertDAP,lpkgfertDAP,dumkgfertCAN,lkgfertCAN,lpkgfertCAN,dumkgfertMAN,lkgfertMAN,lpkgfertMAN,dumkgfertTOT,lkgfertTOT,lpkgfertTOT,dumkgfertDCM,lkgfertDCM,lpkgfertDCM,dumlabhwg,dumlabhcon,dumfem,lfamfem,dumchil,lfamchil,dummale,lfammale,dumdmtroad,ldmtroad,dumdtmroad,ldtmroad,dumdextn,ldextn,dumeduc,leduc,dumeducavg,leducavg,dumage,lage,dumageavg,lageavg
819,1,4.75,1.558144569,3.94,4.666666667,3300,0,0,0,0,-7000,0,0,-7000,30163.22656,8400,30163.22656,0,10.31437874,,4800,5809,960,0,960,0,2800,2800,0,2800,2800,0,2800,2800,0,0,0,4000,0,0,1076.625,1076.625,1076.625,240,90,11685.625,11685.625,11685.625,11685.625,11685.625,14485.625,14485.625,14485.625,11685.625,14485.625,14485.625,14485.625,11685.625,11685.625,960,9.366114616,6.866933346,947.6315918,161.8326416,0,0,104.2105255,104.2105255,104.2105255,0,0,495,495,495,4501.25,1315.550049,768.7050171,0,,53.20000076,50.639534,53.20000076,51.57894897,58.33333206,50.64706039,53.2142868,45.83333206,0,55.29276657,0,0,0,55.29276657,55.29276657,0,0,0,0,1443,1317,126,1244,540,704,3.924732685,0,4.012641907,6.701077938,7.498558521,8.331760406,8.513731003,7.862682343,6.385161877,6.905857563,17.01968002,18.13787079,18.47781754,38.49056625,38.49056625,39.37984467,39.43262482,31.07728958,35,,35,35,25.35464859,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,9.501948357,9.964371681,10.80926514,11.06100559,2.174999952,9.501948357,9.964371681,10.80926514,10.99988556,,1,2.079441547,731.4000244,664.2000122,-67.20001221,6.59496069,43.49350357,6.498583317,42.23158646,27.76000023,30.38666725,2.626667023,3.323596239,11.04629135,3.414003849,11.65542316,15.32999992,18.34000015,3.010000229,2.729811668,7.451871872,2.909084558,8.462772369,21.91898537,18.00300026,22.18618965,18.90492821,9.072792053,9.93162632,Nyanza,Siaya,Bondo,N.Sakwa,Bar-Chando,Ralingo,LM3-6 - Lower midland 3-6,LM3,Western Lowlands,30,,0,40.79999924,6.800000191,,,canter,-0.100000001,34.40000153,731.4000244,346.3999939,0.07692308,581,15.33,27.76,litre,28.13999939,15.72999954,567.666687,3,30.38666725,18.34000015,664.2000122,0,1443,1244,0.292263269,0,,1,1.386294365,1,6.644707203,5.086562634,1.853976846,0,0,3.650413275,0,0,3.555348158,1,6.204557896,0.77702862,1,6.204557896,0.77702862,1,6.204557896,0.77702862,0,1,1,7.274479389,0,0,1,7.126087189,1,-2.302585125,1,-1.609437943,1,2.77258873,1,2.397895336,1,1.916922688,1,3.401197433,1,3.70868206
820,1,4.414999962,1.485007882,6.02,7,39400,1,0,0,10975,0,0,10975,0,44632.80078,7100,44632.80078,10975,10.70622444,9.303375244,4000,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,600,0,1522.5,2122.5,2122.5,2.450000048,0,10321.5,10321.5,10321.5,10321.5,10321.5,10321.5,10321.5,10321.5,10321.5,10321.5,10321.5,10321.5,10321.5,10321.5,0,9.241984367,,1635.300171,156.2446289,3.397508621,0,158.5503998,161.9479065,161.9479065,15,0,700,715,715,7219.850098,3669.449951,689.8200073,0,,53.20000076,50.639534,53.20000076,51.57894897,58.33333206,50.64706039,53.2142868,45.83333206,0,0,0,0,0,0,0,0,678,486,192,2121,1035,1092,493,270,225,3.924732685,0,0,6.181956768,7.498558521,8.331760406,8.513731003,7.862682343,1.934894919,6.905857563,17.01968002,18.13787079,18.47781754,40,38.49056625,39.37984467,39.43262482,31.07728958,35,,35,35,25.35464859,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,2.96853137,9.501948357,9.964371681,10.80926514,11.06100559,2.96853137,9.501948357,9.964371681,10.80926514,10.99988556,,1,2.079441547,731.4000244,664.2000122,-67.20001221,6.59496069,43.49350357,6.498583317,42.23158646,27.76000023,30.38666725,2.626667023,3.323596239,11.04629135,3.414003849,11.65542316,15.32999992,18.34000015,3.010000229,2.729811668,7.451871872,2.909084558,8.462772369,21.91898537,18.00300026,22.18618965,18.90492821,9.072792053,9.93162632,Nyanza,Siaya,Bondo,N.Sakwa,Bar-Chando,Ralingo,LM3-6 - Lower midland 3-6,LM3,Western Lowlands,16,,1,28.1428566,7.428571224,,,,-0.100000001,34.40000153,731.4000244,346.3999939,0.07692308,581,15.33,27.76,litre,28.13999939,15.72999954,567.666687,3,30.38666725,18.34000015,664.2000122,678,2127,495,0.508244634,0,,1,1.386294365,1,6.536430836,5.051423073,0.660053015,1,2.708050251,3.68887949,0,0,3.555348158,1,6.551080227,0.77702862,1,6.572282314,1.088067293,1,6.572282314,1.088067293,0,0,1,7.662467957,1,6.519147396,1,6.204557896,1,-4.60517025,1,-4.60517025,1,0.405465096,1,1.609437943,1,2.005333424,1,2.77258873,1,3.337293625
823,1,4.454999924,1.494027019,1.971666667,2.166666667,102000,1,0,0,102600,-8000,0,102600,-8000,162967.3438,11400,162967.3438,102600,12.00130558,11.53859329,4800,4788.25,15920,0,15920,557.0348511,700,1257.034912,557.1176758,700,1257.117676,585.3571777,500,1085.357178,0,200,200,4800,3000,0,3588.75,6588.75,6588.75,4.400000095,0,16177,16734.03516,16734.11719,16762.35742,16177,16877,16877,16677,16377,17434.03516,17434.11719,17262.35742,16377,16734.03516,15920,9.725199699,9.675331116,5178.700195,247.4141388,22.44668961,0,370.3703918,392.8170776,392.8170776,100,0,1650,1750,1750,23071.10938,15197,1102.22998,360,,53.20000076,50.639534,53.20000076,51.57894897,58.33333206,50.64706039,53.2142868,45.83333206,11,13.8231926,11,11,0,13.8231926,9.873708725,3.949483395,0,0,0,446,315,133,387,191,200,3.924732685,2.397895336,2.62634778,7.063697815,7.498558521,8.331760406,8.513731003,7.862682343,0.750148058,6.905857563,17.01968002,18.13787079,18.47781754,30,38.49056625,39.37984467,39.43262482,31.07728958,35,,35,35,25.35464859,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,3.765000105,9.501948357,9.964371681,10.80926514,11.06100559,3.765000105,9.501948357,9.964371681,10.80926514,10.99988556,,1,2.079441547,731.4000244,664.2000122,-67.20001221,6.59496069,43.49350357,6.498583317,42.23158646,27.76000023,30.38666725,2.626667023,3.323596239,11.04629135,3.414003849,11.65542316,15.32999992,18.34000015,3.010000229,2.729811668,7.451871872,2.909084558,8.462772369,21.91898537,18.00300026,22.18618965,18.90492821,9.072792053,9.93162632,Nyanza,Siaya,Bondo,N.Sakwa,Bar-Chando,Ralingo,LM3-6 - Lower midland 3-6,LM3,Western Lowlands,20,,1,30.4285717,9.571428299,,90 kg bag,kg,-0.100000001,34.40000153,731.4000244,346.3999939,0.07692308,581,15.33,27.76,litre,28.13999939,15.72999954,567.666687,3,30.38666725,18.34000015,664.2000122,0,448,391,0.658702612,0.023688886,,1,1.386294365,1,7.005090714,5.511063576,-0.287484676,1,4.60517025,3.401197433,0,0,3.555348158,1,7.408530712,0.77702862,1,7.467370987,1.325747848,1,7.467370987,1.325747848,1,1,1,6.104793072,0,0,1,5.968707561,1,-2.302585125,1,0,1,0.693147182,1,2.484906673,1,2.258782387,1,2.995732307,1,3.415381908
826,1,1.019999981,0.019802609,3.983333333,4.083333333,2250,1,0,0,42720,-18300,0,42720,-18300,23015.70508,2300,23015.70508,42720,10.04393196,10.66242218,2500,2651.775,600,0,600,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,1305,1305,1305,438.5,0,6456.774902,6456.774902,6456.774902,6456.774902,6456.774902,6456.774902,6456.774902,6456.774902,6456.774902,6456.774902,6456.774902,6456.774902,6456.774902,6456.774902,600,8.772885323,6.396929741,3891.890381,227.852951,0,0,588.2352905,588.2352905,588.2352905,0,0,600,600,600,3969.728027,1098.044922,232.4100037,0,,53.20000076,50.639534,53.20000076,51.57894897,58.33333206,50.64706039,53.2142868,45.83333206,0,0,0,0,0,0,0,0,116,88,28,629,338,292.4500122,920,844,76,3.924732685,0,0,5.797803879,7.498558521,8.331760406,8.513731003,7.862682343,2.09463191,6.905857563,17.01968002,18.13787079,18.47781754,38.49056625,38.49056625,39.37984467,39.43262482,31.07728958,35,,35,35,25.35464859,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,9.501948357,9.964371681,10.80926514,11.06100559,2.174999952,9.501948357,9.964371681,10.80926514,10.99988556,,1,2.079441547,696,664.2000122,-31.79998779,6.545349598,42.84160233,6.498583317,42.23158646,27.76000023,30.38666725,2.626667023,3.323596239,11.04629135,3.414003849,11.65542316,15.32999992,18.34000015,3.010000229,2.729811668,7.451871872,2.909084558,8.462772369,21.75409889,17.86757278,22.18618965,18.90492821,9.072792053,9.93162632,Nyanza,Siaya,Bondo,N.Sakwa,Bar-Chando,Ralingo,LM3-6 - Lower midland 3-6,LM3,Western Lowlands,52,,1,35.59999847,6,kg,crate,canter,-0.100000001,34.29999924,696,352.3999939,0.07692308,581,15.33,27.76,litre,28.13999939,15.72999954,567.666687,3,30.38666725,18.34000015,664.2000122,116,630.4500122,920,0.276604563,0,,1,1.386294365,1,5.448503017,5.428700447,0.739377856,0,0,3.650413275,0,0,3.555348158,1,6.396929741,0.77702862,1,6.396929741,0.77702862,1,6.396929741,0.77702862,0,0,1,6.446434021,1,4.753590107,1,6.824373722,1,0.693147182,1,1.386294365,1,2.77258873,1,1.386294365,1,1.791759491,1,3.951243639,1,3.572345495
827,1,4.519999981,1.50851202,7.3,9,88530,1,1,1,4260,0,0,4260,0,57339.74219,1175,57339.74219,4260,10.95674896,8.357024193,8600,13985,6840,0,6840,1012.790649,300,1312.790649,1012.941223,300,1312.941162,1064.285767,300,1364.285767,0,0,0,5500,5200,0,62857.5,68057.5,68057.5,485,125,90642.5,91655.28906,91655.4375,91706.78906,90642.5,90942.5,90942.5,90942.5,90642.5,91955.28906,91955.4375,92006.78906,90642.5,91655.28906,6840,11.42578983,8.830542564,1992.679199,29.0177002,28.76106262,0,6393.805176,6422.566406,6422.566406,130,0,28900,29030,29030,9006.910156,4008.5,131.1600037,0,,53.20000076,50.639534,53.20000076,51.57894897,58.33333206,50.64706039,53.2142868,45.83333206,20,5.92422533,20,20,0,5.92422533,5.92422533,0,1752,1212.5,544,915,388,534.5,82,42,40,3.924732685,2.995732307,1.779049873,6.366194725,7.498558521,8.331760406,8.513731003,7.862682343,0.29312712,6.905857563,17.01968002,18.13787079,18.47781754,40,38.49056625,39.37984467,39.43262482,31.07728958,35,,35,35,25.35464859,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,2.344385147,9.501948357,9.964371681,10.80926514,11.06100559,2.344385147,9.501948357,9.964371681,10.80926514,10.99988556,,1,2.079441547,731.4000244,664.2000122,-67.20001221,6.59496069,43.49350357,6.498583317,42.23158646,27.76000023,30.38666725,2.626667023,3.323596239,11.04629135,3.414003849,11.65542316,15.32999992,18.34000015,3.010000229,2.729811668,7.451871872,2.909084558,8.462772369,21.91898537,18.00300026,22.18618965,18.90492821,9.072792053,9.93162632,Nyanza,Siaya,Bondo,N.Sakwa,Bar-Chando,Ralingo,LM3-6 - Lower midland 3-6,LM3,Western Lowlands,33,,1,46,9,,,canter,-0.100000001,34.40000153,731.4000244,346.3999939,0.07692308,581,15.33,27.76,litre,28.13999939,15.72999954,567.666687,3,30.38666725,18.34000015,664.2000122,1756.5,922.5,82,0.44504717,0,,1,1.386294365,1,4.876418114,3.367906094,-1.22714889,1,4.867534637,3.68887949,0,0,3.555348158,1,10.27159691,0.77702862,1,10.2760849,0.852023184,1,10.2760849,0.852023184,1,1,1,6.827087402,1,7.471078396,1,4.406719208,1,-2.302585125,1,-1.609437943,1,2.77258873,1,2.079441547,1,2.197224617,1,3.496507645,1,3.828641415
830,1,4.800000191,1.568615913,3.151666667,4.75,8950,0,0,0,3600,0,0,3600,0,19882.94922,2800,19882.94922,3600,9.897618294,8.188689232,3000,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,70,0,4361,4361,4361,4361,4361,4361,4361,4361,4361,4361,4361,4361,4361,4361,0,8.380456924,,850.8770142,57.79374695,0,0,0,0,0,0,0,0,0,0,4084.209961,1810.5,277.4100037,36,,53.20000076,50.639534,53.20000076,51.57894897,58.33333206,50.64706039,53.2142868,45.83333206,0,0,0,0,0,0,0,0,728,600,129,1321,1179,143,1025,1025,0,3.924732685,0,0,4.868248463,7.498558521,8.331760406,8.513731003,7.862682343,1.546534061,6.905857563,17.01968002,18.13787079,18.47781754,38.49056625,38.49056625,39.37984467,39.43262482,31.07728958,35,,35,35,25.35464859,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,9.501948357,9.501948357,9.964371681,10.80926514,11.06100559,9.501948357,9.501948357,9.964371681,10.80926514,10.99988556,,1,2.079441547,731.4000244,664.2000122,-67.20001221,6.59496069,43.49350357,6.498583317,42.23158646,27.76000023,30.38666725,2.626667023,3.323596239,11.04629135,3.414003849,11.65542316,15.32999992,18.34000015,3.010000229,2.729811668,7.451871872,2.909084558,8.462772369,21.91898537,18.00300026,22.18618965,18.90492821,9.072792053,9.93162632,Nyanza,Siaya,Bondo,N.Sakwa,Bar-Chando,Ralingo,LM3-6 - Lower midland 3-6,LM3,Western Lowlands,15,,0,25.60000038,3,,90 kg bag,canter,-0.100000001,34.40000153,731.4000244,346.3999939,0.07692308,581,15.33,27.76,litre,28.13999939,15.72999954,567.666687,3,30.38666725,18.34000015,664.2000122,729,1322,1025,0.443292588,0.019884011,,1,1.386294365,1,5.625496387,4.056880474,0.436016351,0,0,3.650413275,0,0,3.555348158,0,0,0.77702862,0,0,2.251496792,0,0,2.251496792,0,0,1,7.186901093,1,6.591673851,1,6.93244791,1,-2.302585125,1,0,1,2.77258873,1,1.098612309,1,1.098612309,1,2.708050251,1,3.242592335
831,1,2.789999962,1.026041627,3.96,4.5,237120,1,1,1,9630,0,0,9630,0,39713.10156,19443.98047,39713.10156,9630,10.58943653,9.172638893,8000,5214,10155,0,10155,3139.651123,0,3139.651123,3140.117676,0,3140.117676,2128.571533,0,2128.571533,1008.333313,0,1008.333313,6000,1280,0,108.75,1388.75,1388.75,126.1999969,125,14602.75,17742.40039,17742.86719,16731.32227,15611.08301,14602.75,14602.75,14602.75,14602.75,17742.40039,17742.86719,16731.32227,15611.08301,17742.40039,10155,9.783712387,9.225721359,1227.08252,632.2796021,11.46953392,0,17.92114639,29.39068222,29.39068222,32,0,50,82,82,3423.560059,150,1764.060059,0,,50,50.639534,50,50,50,50.64706039,53.2142868,45.83333206,62,0,62,40,22,0,0,0,0,0,0,80,18,62,223,44,179,3.924732685,4.127134323,0,11.59994316,9.840758324,8.331760406,8.513731003,7.862682343,129.6265411,26.30224609,17.01968002,18.13787079,18.47781754,40,40,39.37984467,39.43262482,31.07728958,35,35,35,35,25.35464859,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,16.93597603,13.12230301,9.964371681,10.80926514,11.06100559,16.93597603,13.12230301,9.964371681,10.80926514,10.99988556,handfuls,1,1.945910096,696,664.2000122,-31.79998779,6.545349598,42.84160233,6.498583317,42.23158646,28.32999992,30.38666725,2.056667328,3.343921423,11.18180943,3.414003849,11.65542316,15.93000031,18.34000015,2.409999847,2.768204212,7.66295433,2.909084558,8.462772369,21.88713455,18.11886406,22.18618965,18.90492821,9.256656647,9.93162632,Nyanza,Siaya,Bondo,N.Sakwa,Bar-Chando,Got Nyapong,LM3-6 - Lower midland 3-6,LM3,Western Lowlands,26,,1,30.4285717,12.28571415,,,wheelbarrow,-0.100000001,34.29999924,696,352.3999939,0.07692308,561,15.93,28.33,litre,28.13999939,15.72999954,567.666687,3,30.38666725,18.34000015,664.2000122,0,80,223,0.043814041,0,,1,0,1,7.475373268,6.44933176,4.864657402,1,3.465735912,3.68887949,0,0,3.555348158,1,3.912023067,0.77702862,1,4.406719208,2.829440117,1,4.406719208,2.829440117,1,0,1,4.382026672,0,0,1,5.407171726,1,-1.609437943,1,0.955511451,1,2.639057398,1,2.079441547,1,2.508437157,1,3.258096457,1,3.415381908
834,1,6.269999981,1.835776329,1.253333333,1.5,175000,0,0,0,32130,4000,0,32130,4000,21455.24609,9062.827148,21455.24609,32130,9.973724365,10.37754536,0,4101,12200,0,12200,607.6744385,5800,6407.674316,607.7647095,5800,6407.764648,638.5714111,5100,5738.571289,0,700,700,0,0,0,3262.5,3262.5,3262.5,10,0,7363.5,7971.174316,7971.264648,8002.071289,7363.5,13163.5,13163.5,12463.5,8063.5,13771.17383,13771.26465,13102.07129,8063.5,7971.174316,12200,8.983587265,9.409191132,343.706543,130.4067078,0,0,239.2344513,239.2344513,239.2344513,0,0,1500,1500,1500,2155.040039,157.5,817.6500244,0,,50,50.639534,50,50,50,50.64706039,53.2142868,45.83333206,12,114.5350189,12,12,0,114.5350189,100.7118301,13.8231926,0,0,0,0,0,0,449,343,149,3.924732685,2.484906673,4.740880489,9.955845833,9.840758324,8.331760406,8.513731003,7.862682343,57.54175949,26.30224609,17.01968002,18.13787079,18.47781754,40,40,39.37984467,39.43262482,31.07728958,35,35,35,35,25.35464859,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,13.12230301,9.964371681,10.80926514,11.06100559,2.174999952,13.12230301,9.964371681,10.80926514,10.99988556,handfuls,1,1.945910096,696,664.2000122,-31.79998779,6.545349598,42.84160233,6.498583317,42.23158646,28.32999992,30.38666725,2.056667328,3.343921423,11.18180943,3.414003849,11.65542316,15.93000031,18.34000015,2.409999847,2.768204212,7.66295433,2.909084558,8.462772369,21.88713455,18.11886406,22.18618965,18.90492821,9.256656647,9.93162632,Nyanza,Siaya,Bondo,N.Sakwa,Bar-Chando,Got Nyapong,LM3-6 - Lower midland 3-6,LM3,Western Lowlands,16,,1,26.83333397,13.83333302,,,wheelbarrow,-0.100000001,34.29999924,696,352.3999939,0.07692308,561,15.93,28.33,litre,28.13999939,15.72999954,567.666687,3,30.38666725,18.34000015,664.2000122,0,0,492,0.073084489,0,,1,0,1,6.70643425,4.870657921,4.052510738,0,0,3.68887949,0,0,3.555348158,1,7.313220501,0.77702862,1,7.313220501,0.77702862,1,7.313220501,0.77702862,1,1,0,0,0,0,1,6.198478699,1,-2.995732307,1,0.955511451,1,2.639057398,1,1.945910096,1,2.627081156,1,2.77258873,1,3.289644957
835,1,2.204999924,0.790727496,3.906666667,4.5,4300,0,0,0,6000,-7000,0,6000,-7000,18651.85156,2800,18651.85156,6000,9.833701134,8.699514389,1000,2099.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,60.29999924,0,3099.199951,3099.199951,3099.199951,3099.199951,3099.199951,3099.199951,3099.199951,3099.199951,3099.199951,3099.199951,3099.199951,3099.199951,3099.199951,3099.199951,0,8.038899422,,1260.594238,125.8095322,0,0,0,0,0,0,0,0,0,0,2779.610107,512,277.4100037,90,,50,50.639534,50,50,50,50.64706039,53.2142868,45.83333206,0,0,0,0,0,0,0,0,0,0,0,7024,3168,3880,12,0,12,3.924732685,0,0,6.710240364,9.840758324,8.331760406,8.513731003,7.862682343,5.46875,26.30224609,17.01968002,18.13787079,18.47781754,40,40,39.37984467,39.43262482,31.07728958,35,35,35,35,25.35464859,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,13.12230301,13.12230301,9.964371681,10.80926514,11.06100559,13.12230301,13.12230301,9.964371681,10.80926514,10.99988556,handfuls,1,1.945910096,696,664.2000122,-31.79998779,6.545349598,42.84160233,6.498583317,42.23158646,28.32999992,30.38666725,2.056667328,3.343921423,11.18180943,3.414003849,11.65542316,15.93000031,18.34000015,2.409999847,2.768204212,7.66295433,2.909084558,8.462772369,21.88713455,18.11886406,22.18618965,18.90492821,9.256656647,9.93162632,Nyanza,Siaya,Bondo,N.Sakwa,Bar-Chando,Got Nyapong,LM3-6 - Lower midland 3-6,LM3,Western Lowlands,18,,1,39.57143021,5.857142925,,,,-0.100000001,34.29999924,696,352.3999939,0.07692308,561,15.93,28.33,litre,28.13999939,15.72999954,567.666687,3,30.38666725,18.34000015,664.2000122,0,7048,12,0.184198499,0.17578125,,1,0,1,5.625496387,4.834769249,1.699050069,0,0,3.68887949,0,0,3.555348158,0,0,0.77702862,0,0,2.574313402,0,0,2.574313402,0,0,1,8.860499382,0,0,1,2.484906673,1,-2.302585125,1,0.91629076,1,0.91629076,1,2.079441547,1,1.767661929,1,2.890371799,1,3.6781075
837,1,0.764999986,-0.267879456,2.4225,3.25,66100,1,0,0,6000,0,0,6000,0,17718.84375,2319.720703,17718.84375,6000,9.782383919,8.699514389,0,2135.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.10000038,0,2135.949951,2135.949951,2135.949951,2135.949951,2135.949951,2135.949951,2135.949951,2135.949951,2135.949951,2135.949951,2135.949951,2135.949951,2135.949951,2135.949951,0,7.666666985,,3138.444336,286.1830139,0,0,0,0,0,0,0,0,0,0,2400.909912,534.6749878,218.9299927,0,,50,50.639534,50,50,50,50.64706039,53.2142868,45.83333206,0,0,0,0,0,0,0,0,0,0,0,414,356,131,412,356,130,3.924732685,0,0,7.38005352,9.840758324,8.331760406,8.513731003,7.862682343,4.338562012,26.30224609,17.01968002,18.13787079,18.47781754,40,40,39.37984467,39.43262482,31.07728958,35,35,35,35,25.35464859,2.174999952,2.174999952,2.174999952,2.174999952,2.174999952,13.12230301,13.12230301,9.964371681,10.80926514,11.06100559,13.12230301,13.12230301,9.964371681,10.80926514,10.99988556,handfuls,1,1.945910096,696,664.2000122,-31.79998779,6.545349598,42.84160233,6.498583317,42.23158646,28.32999992,30.38666725,2.056667328,3.343921423,11.18180943,3.414003849,11.65542316,15.93000031,18.34000015,2.409999847,2.768204212,7.66295433,2.909084558,8.462772369,21.88713455,18.11886406,22.18618965,18.90492821,9.256656647,9.93162632,Nyanza,Siaya,Bondo,N.Sakwa,Bar-Chando,Got Nyapong,LM3-6 - Lower midland 3-6,LM3,Western Lowlands,23,,1,30.75,6.25,,crate,wheelbarrow,-0.100000001,34.29999924,696,352.3999939,0.07692308,561,15.93,28.33,litre,28.13999939,15.72999954,567.666687,3,30.38666725,18.34000015,664.2000122,0,487,486,0.222696811,0,,1,0,1,5.388751984,5.65663147,1.467543006,0,0,3.68887949,0,0,3.555348158,0,0,0.77702862,0,0,2.574313402,0,0,2.574313402,0,0,1,6.188263893,0,0,1,6.186208725,1,-2.302585125,1,1.386294365,1,2.639057398,1,2.079441547,1,1.83258152,1,3.135494232,1,3.425889969
