hhid,yr07,acres,lacres,aehhsize,hhsize,offrinc,hyb_F,hybmz_F,hybfmz_F,hybfmz2_F,revlssoldc_F,revlssoldo_F,revlsprodc_F,revlsprodo_F,revlsmilk_F,revlsprod1_F,revlsprod2_F,revlssold_F,revlsc_F,revls1_F,revls2_F,revls3_F,revctot_F,revcmaiz_F,revcrp,revls,lrevcrp,lrevls,costlp_F,costsdtot_F,costlspurchc_F,costlspurch_F,costlsvar2_F,costlsvar1_F,costls1c_F,costls1_F,costls2c_F,costls2_F,costlabhwg_F,costlabhcon_F,costlabhboth_F,costlabhwgM_F,costlabhconM_F,costlabhbothM_F,costlabhwgPRE_F,costlabhconPRE_F,costlabhbothPRE_F,costlabhwgPOST_F,costlabhconPOST_F,costlabhbothPOST_F,costlp2_F,costfdap_F,costfcan_F,costfman_F,costftot_F,costfdcm_F,costsdtot2_F,costsdmaiz_F,costctotnolab_F,costctot_F,costctotM_F,costctotPRE_F,costctotPOST_F,costctot2_F,costctotM2_F,costctotPRE2_F,costctotPOST2_F,costctot3_F,costctotM3_F,costctotPRE3_F,costctotPOST3_F,costcrp,costls,lcostcrp,lcostls,yieldtot_F,yieldmaiz,fertacdap_F,fertaccan_F,fertacman_F,fertactot_F,fertacdcm_F,kgfertDAP,kgfertCAN,kgfertMAN,kgfertTOT,kgfertDCM,kgctot_F,kgcsoldtot_F,kgmaiz,kgcsoldmaiz_F,labhwg_daywage2,labhwg_daywage_vil,labhwg_daywage_dist,labhwg_daywageM_vil,labhwg_daywagePRE_vil,labhwg_daywagePOST_vil,labhwg_daywageM_dist,labhwg_daywagePRE_dist,labhwg_daywagePOST_dist,labhwg,labhcon,labhwg_qtyM_F,labhwg_qtyPRE_F,labhwg_qtyPOST_F,labhcon_qtyM_F,labhcon_qtyPRE_F,labhcon_qtyPOST_F,labfamchil_qtyM_F,labfamchil_qtyPRE_F,labfamchil_qtyPOST_F,labfamfem_qtyM_F,labfamfem_qtyPRE_F,labfamfem_qtyPOST_F,labfammale_qtyM_F,labfammale_qtyPRE_F,labfammale_qtyPOST_F,llabhwg_daywage_dist,llabhwg,llabhcon,pkgctot_F,pkgctot_vil,pkgctot_div,pkgctot_dist,pkgctot_prov,pkgmaiz,pkgcmaiz_vil,pkgcmaiz_div,pkgcmaiz_dist,pkgcmaiz_prov,pkgfertDAP,pkgfdap_vil,pkgfdap_div,pkgfdap_dist,pkgfdap_prov,pkgfertCAN,pkgfcan_vil,pkgfcan_div,pkgfcan_dist,pkgfcan_prov,pkgfertMAN,pkgfman_vil,pkgfman_div,pkgfman_dist,pkgfman_prov,pkgfertTOT,pkgftot_vil,pkgftot_div,pkgftot_dist,pkgftot_prov,pkgfertDCM,pkgfdcm_vil,pkgfdcm_div,pkgfdcm_dist,pkgfdcm_prov,drainage,dumdrainage,ldrainage,rain,rainPC,diffrain,lrain,lrainsq,lrainPC,lrainsqPC,tmax,tmaxPC,difftmax,ltmax,ltmaxsq,ltmaxPC,ltmaxsqPC,tmin,tminPC,difftmin,ltmin,ltminsq,ltminPC,ltminsqPC,lrltx,lrltn,lrltxPC,lrltnPC,ltxltn,ltxltnPC,prov,dist,div,location,subloc,vil,aez,aezsmall,zone,age,educ,gend,ageavg,educavg,dextn,dmtroad,dtmroad,latitude,longitude,main07,short07,mainstress07,qwetpre,qwetit,qwetxt,QWETM1,qwetxtdiv,qwetitdiv,qwetprediv,QWETM1div,qwetPC10a2axtE1,qwetPC10a2aitE1,qwetPC10a2apreE1,famchil,famfem,fammale,pctsoldtot_F,pctsoldmaiz_F,depth,dumdepth,ldepth,dummaiz,lkgmaiz,lyieldmaiz,lpkgmaiz,dumkgfertDAP,lkgfertDAP,lpkgfertDAP,dumkgfertCAN,lkgfertCAN,lpkgfertCAN,dumkgfertMAN,lkgfertMAN,lpkgfertMAN,dumkgfertTOT,lkgfertTOT,lpkgfertTOT,dumkgfertDCM,lkgfertDCM,lpkgfertDCM,dumlabhwg,dumlabhcon,dumfem,lfamfem,dumchil,lfamchil,dummale,lfammale,dumdmtroad,ldmtroad,dumdtmroad,ldtmroad,dumdextn,ldextn,dumeduc,leduc,dumeducavg,leducavg,dumage,lage,dumageavg,lageavg
1325,1,1.111999989,0.106160186,6,7,23800,1,0,0,0,0,2700,0,5100,0,1600,5100,2700,0,4300,7800,2700,24899.39453,795,24899.39453,4300,10.12259865,8.366370201,0,4822.8125,0,0,380,120,120,120,380,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,876,876,0.699999988,0,5698.8125,5698.8125,5698.8125,5698.8125,5698.8125,5698.8125,5698.8125,5698.8125,5698.8125,5698.8125,5698.8125,5698.8125,5698.8125,5698.8125,120,8.648013115,4.787491798,1680.678955,76.1735611,0,0,377.6978455,377.6978455,377.6978455,0,0,420,420,420,1868.915039,236.6699982,84.70500183,0,100,100,104.8780518,100,100,100,103.9473648,104.0983582,107.1428604,0,0,0,0,0,0,0,0,378,378,0,675,666,9,4,0,4,4.652798176,0,0,13.32291412,9.77383709,10.77252102,10.77252102,10.32773113,3.359107733,9.676285744,10.91963387,10.91963387,15.4458437,33.25,33.25,33.85786057,33.85786057,35.09943771,31.31343269,,31.31343269,31.31343269,29.24797821,2.08571434,1.801731586,1.903398752,1.903398752,1.947020173,2.08571434,3.198606253,5.573196411,5.573196411,15.06414509,2.08571434,2.743436337,5.184221268,5.184221268,14.72443485,Apr,1,1.386294365,295.5430298,317.3999939,21.85696411,5.68881464,32.36260986,5.76016283,33.17947388,24.60000038,27.63999939,3.039999008,3.202746391,10.25758457,3.319263935,11.01751328,11.19999981,12.5466671,1.34666729,2.41591382,5.836639404,2.529454947,6.398142815,18.21982956,13.74368477,19.11950111,14.57007313,7.737559319,8.395929337,Rift Valley,Laikipia,Lamuria,Thigiti,Kariguini,Weruine,L - Lowland,L5,Marginal Rain Shadow,13,std 7,0,22.4285717,7,,,,0,37,295.5430298,456.1753845,0.615384638,269,11.2,24.6,Mar,24.35750008,10.95499992,264.25,3,27.63999939,12.5466671,317.3999939,378,675,4,0.12663497,0,Deep,1,1.609437943,1,4.439174652,4.333014488,1.211675406,0,0,3.504054785,0,0,3.444047213,1,6.040254593,0.735111415,1,6.040254593,0.735111415,1,6.040254593,0.735111415,0,0,1,6.514712811,1,5.934894085,1,1.386294365,1,0.693147182,1,2.302585125,1,0,1,1.945910096,1,1.945910096,1,2.564949274,1,3.110335588
1328,1,2.25,0.810930192,3.331666667,3.583333333,60000,1,1,0,0,18000,0,0,10920,37830,420,10920,18000,18000,18420,28920,55830,22168.15234,6000,22168.15234,18420,10.00641155,9.821192741,5000,10472.5,0,0,12050,3970,3970,3970,12050,12050,7760.975586,0,7760.975586,7068.420898,0,7068.420898,6662.294922,0,6662.294922,1071.428589,0,1071.428589,2500,0,0,2000,2000,2000,220,220,17472.5,25233.47656,24540.92188,24134.79492,18543.92773,17472.5,17472.5,17472.5,17472.5,25233.47656,24540.92188,24134.79492,18543.92773,25233.47656,3970,10.1359272,8.286520958,1792.164429,243.2933197,0,0,444.444458,444.444458,444.444458,0,0,1000,1000,1000,4032.369873,0,547.4099731,0,100,100,104.8780518,100,100,100,103.9473648,104.0983582,107.1428604,74,0,68,64,10,0,0,0,0,0,0,109,68,53,21,0,21,4.652798176,4.304065228,0,5.497549534,9.77383709,10.77252102,10.77252102,10.32773113,9.676285744,9.676285744,10.91963387,10.91963387,15.4458437,33.25,33.25,33.85786057,33.85786057,35.09943771,31.31343269,,31.31343269,31.31343269,29.24797821,2,1.801731586,1.903398752,1.903398752,1.947020173,2,3.198606253,5.573196411,5.573196411,15.06414509,2,2.743436337,5.184221268,5.184221268,14.72443485,Apr,1,1.386294365,295.662384,257.2000122,-38.46237183,5.689218044,32.36720276,5.549853802,30.80088043,24.60000038,27.05999947,2.459999084,3.202746391,10.25758457,3.298056602,10.87717724,11.19999981,12.14000034,0.940000534,2.41591382,5.836639404,2.496505737,6.232541084,18.22112274,13.74466038,18.30373192,13.85524273,7.737559319,8.233617783,Rift Valley,Laikipia,Lamuria,Thigiti,Kariguini,Weruine,L - Lowland,L5,Marginal Rain Shadow,55,std 5,1,35.5,8,,,,0,36.90000153,295.662384,361.814209,0.615384638,269,11.2,24.6,Mar,24.35750008,10.95499992,264.25,3,27.05999947,12.14000034,257.2000122,0,121,21,0,,Deep,1,1.609437943,1,6.305198193,5.494267941,2.269678116,0,0,3.504054785,0,0,3.444047213,1,6.907755375,0.693147182,1,6.907755375,0.693147182,1,6.907755375,0.693147182,1,0,1,4.795790672,0,0,1,3.044522524,1,0.693147182,1,2.484906673,1,0.693147182,1,1.609437943,1,2.079441547,1,4.007333279,1,3.569532633
1330,1,1.9375,0.66139847,2.636666667,3.166666667,204000,0,0,0,0,0,180,0,3060,18330,400,3060,180,0,580,3240,18510,16963.99414,5625,16963.99414,580,9.738848686,6.363028049,2000,7255,0,1200,7040,5340,5340,6540,7040,8240,11746.3418,0,11746.3418,11642.10449,0,11642.10449,11659.0166,0,11659.0166,0,0,0,2000,0,0,2000,2000,2000,0,0,11255,23001.3418,22897.10547,22914.01563,11255,11255,11255,11255,11255,23001.3418,22897.10547,22914.01563,11255,23001.3418,6540,10.04330826,8.785692215,1893.865723,257.3961182,0,0,516.1290283,516.1290283,516.1290283,0,0,1000,1000,1000,3669.364746,234,498.7049866,180,100,100,104.8780518,100,100,100,103.9473648,104.0983582,107.1428604,112,0,112,112,0,0,0,0,15,15,0,249,124,131,75,50,30,4.652798176,4.718498707,0,4.623141766,9.77383709,10.77252102,10.77252102,10.32773113,24.03846169,9.676285744,10.91963387,10.91963387,15.4458437,33.25,33.25,33.85786057,33.85786057,35.09943771,31.31343269,,31.31343269,31.31343269,29.24797821,2,1.801731586,1.903398752,1.903398752,1.947020173,2,3.198606253,5.573196411,5.573196411,15.06414509,2,2.743436337,5.184221268,5.184221268,14.72443485,Apr,1,1.386294365,295.662384,257.2000122,-38.46237183,5.689218044,32.36720276,5.549853802,30.80088043,24.60000038,27.05999947,2.459999084,3.202746391,10.25758457,3.298056602,10.87717724,11.19999981,12.14000034,0.940000534,2.41591382,5.836639404,2.496505737,6.232541084,18.22112274,13.74466038,18.30373192,13.85524273,7.737559319,8.233617783,Rift Valley,Laikipia,Lamuria,Thigiti,Kariguini,Weruine,L - Lowland,L5,Marginal Rain Shadow,47,form 3,1,26.16666603,9.5,,,,0,36.90000153,295.662384,361.814209,0.615384638,269,11.2,24.6,Mar,24.35750008,10.95499992,264.25,3,27.05999947,12.14000034,257.2000122,15,255,80,0.063771255,0.769230783,Deep,1,1.609437943,1,6.212014675,5.550616264,3.179655075,0,0,3.504054785,0,0,3.444047213,1,6.907755375,0.693147182,1,6.907755375,0.693147182,1,6.907755375,0.693147182,1,0,1,5.54126358,1,2.708050251,1,4.382026672,1,0.693147182,1,2.484906673,1,0.693147182,1,2.397895336,1,2.251291752,1,3.850147486,1,3.264486313
1332,1,5.75,1.749199867,4.4,5.333333333,0,1,1,1,0,0,2160,9000,-120,47190,1000,8880,2160,9000,3160,11040,49350,132006.9375,10245,132006.9375,3160,11.79060936,8.058327675,9650,23518.35,0,0,43510,38720,38720,38720,43510,43510,1363.414673,0,1363.414673,1351.315796,0,1351.315796,936.8852539,0,936.8852539,428.5714417,0,428.5714417,9050,2577,1600,28500,32677,32677,2475,275,65845.35156,67208.76563,67196.66406,66782.23438,66273.92188,65845.35156,65845.35156,65845.35156,65845.35156,67208.76563,67196.66406,66782.23438,66273.92188,67208.76563,38720,11.11555862,10.56411171,2564.748535,155.6008759,13.56521702,8.695652008,2478.260986,2500.521729,2500.521729,78,50,14250,14378,14378,14747.30469,5580,894.7050171,0,100,101.515152,104.8780518,101.5625,102.173912,100,103.9473648,104.0983582,107.1428604,13,0,13,9,4,0,0,0,0,0,0,0,0,20,175,25,150,4.652798176,2.564949274,0,8.951258659,9.544786453,10.77252102,10.77252102,10.32773113,1.836021543,16.07486153,10.91963387,10.91963387,15.4458437,33.03845978,33.5993576,33.85786057,33.85786057,35.09943771,32,32,31.31343269,31.31343269,29.24797821,2,1.910981536,1.903398752,1.903398752,1.947020173,2.272708416,1.934187651,5.573196411,5.573196411,15.06414509,2.272708416,1.930842519,5.184221268,5.184221268,14.72443485,Apr,1,1.386294365,281.2007446,321.2000122,39.99926758,5.639068604,31.79909706,5.772064209,33.31672287,24.60000038,28.63999939,4.039999008,3.202746391,10.25758457,3.354804277,11.2547121,11.19999981,13.07999992,1.880000114,2.41591382,5.836639404,2.571084261,6.610474586,18.06050682,13.62350368,19.36414528,14.84046364,7.737559319,8.625484467,Rift Valley,Laikipia,Lamuria,Thigiti,Kariguini,Mukuri,L - Lowland,L5,Marginal Rain Shadow,23,form 1,0,22,8.375,,,,-0.100000001,37,281.2007446,460.7634583,0.615384638,269,11.2,24.6,Mar,24.35750008,10.95499992,264.25,3,28.63999939,13.07999992,321.2000122,0,20,175,0.378374219,0,Deep,1,1.609437943,1,6.796494007,5.04729414,0.607601047,1,4.356709003,3.497672319,1,3.912023067,3.465735912,1,9.564512253,0.693147182,1,9.573454857,0.820972264,1,9.573454857,0.820972264,1,0,1,2.995732307,0,0,1,5.164785862,1,-0.693147182,1,1.791759491,1,1.098612309,1,2.197224617,1,2.125251055,1,3.135494232,1,3.091042519
1335,1,1.745000005,0.556754529,5.9375,6.916666667,10600,1,1,0,0,13500,0,4500,2880,22230,495,7380,13500,18000,13995,20880,35730,33560,10425,33560,13995,10.42109013,9.546455383,0,5005,0,0,6100,500,500,500,6100,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.199951,2160.199951,2160.199951,268.6000061,266.6000061,7165.200195,7165.200195,7165.200195,7165.200195,7165.200195,7165.200195,7165.200195,7165.200195,7165.200195,7165.200195,7165.200195,7165.200195,7165.200195,7165.200195,500,8.876991272,6.214608192,1417.203491,550.0401001,0,0,867.6217651,867.6217651,867.6217651,0,0,1514,1514,1514,2473.02002,610,959.8200073,90,150,101.515152,104.8780518,101.5625,102.173912,100,103.9473648,104.0983582,107.1428604,0,0,0,0,0,0,0,0,284,260,24,304,280,26,312,280,32,4.652798176,0,0,13.57045269,9.544786453,10.77252102,10.77252102,10.32773113,17.09016418,16.07486153,10.91963387,10.91963387,15.4458437,33.5993576,33.5993576,33.85786057,33.85786057,35.09943771,32,32,31.31343269,31.31343269,29.24797821,1.426816344,1.910981536,1.903398752,1.903398752,1.947020173,1.426816344,1.934187651,5.573196411,5.573196411,15.06414509,1.426816344,1.930842519,5.184221268,5.184221268,14.72443485,Apr,1,1.386294365,281.2007446,321.2000122,39.99926758,5.639068604,31.79909706,5.772064209,33.31672287,24.60000038,28.63999939,4.039999008,3.202746391,10.25758457,3.354804277,11.2547121,11.19999981,13.07999992,1.880000114,2.41591382,5.836639404,2.571084261,6.610474586,18.06050682,13.62350368,19.36414528,14.84046364,7.737559319,8.625484467,Rift Valley,Laikipia,Lamuria,Thigiti,Kariguini,Mukuri,L - Lowland,L5,Marginal Rain Shadow,13,std 8,1,18.5,6.875,,,,-0.100000001,37,281.2007446,460.7634583,0.615384638,269,11.2,24.6,Mar,24.35750008,10.95499992,264.25,3,28.63999939,13.07999992,321.2000122,284,306,312,0.246661976,0.147540987,Deep,1,1.609437943,1,6.866745949,6.30999136,2.838503122,0,0,3.514507055,0,0,3.465735912,1,7.322510242,0.355445623,1,7.322510242,0.355445623,1,7.322510242,0.355445623,0,0,1,5.723585129,1,5.648974419,1,5.743003368,1,0.693147182,1,1.791759491,1,1.098612309,1,2.079441547,1,1.927891612,1,2.564949274,1,2.917770624
1337,1,1.5,0.405465096,2.26,2.5,18700,0,0,0,0,0,1400,9000,11200,50700,1280,20200,1400,9000,2680,21600,52100,18133.00195,3750,18133.00195,2680,9.805488586,7.893571854,2400,4810.2,0,0,6750,1390,1390,1390,6750,6750,2726.829346,0,2726.829346,2702.631592,0,2702.631592,2498.360596,0,2498.360596,214.2857208,0,214.2857208,1200,0,0,3000,3000,3000,36.70000076,36.70000076,10210.2002,12937.0293,12912.83203,12708.56055,10424.48535,10210.2002,10210.2002,10210.2002,10210.2002,12937.0293,12912.83203,12708.56055,10424.48535,12937.0293,1390,9.467848778,7.237059116,1310.07666,247.4099884,0,0,933.333313,933.333313,933.333313,0,0,1400,1400,1400,1965.11499,54,371.1149902,0,100,101.515152,104.8780518,101.5625,102.173912,100,103.9473648,104.0983582,107.1428604,26,0,26,24,2,0,0,0,0,0,0,158,106,52,0,0,0,4.652798176,3.258096457,0,9.227450371,9.544786453,10.77252102,10.77252102,10.32773113,69.44444275,16.07486153,10.91963387,10.91963387,15.4458437,33.5993576,33.5993576,33.85786057,33.85786057,35.09943771,32,32,31.31343269,31.31343269,29.24797821,2.142857075,1.910981536,1.903398752,1.903398752,1.947020173,2.142857075,1.934187651,5.573196411,5.573196411,15.06414509,2.142857075,1.930842519,5.184221268,5.184221268,14.72443485,Apr,1,1.386294365,281.2007446,321.2000122,39.99926758,5.639068604,31.79909706,5.772064209,33.31672287,24.60000038,28.63999939,4.039999008,3.202746391,10.25758457,3.354804277,11.2547121,11.19999981,13.07999992,1.880000114,2.41591382,5.836639404,2.571084261,6.610474586,18.06050682,13.62350368,19.36414528,14.84046364,7.737559319,8.625484467,Rift Valley,Laikipia,Lamuria,Thigiti,Kariguini,Mukuri,L - Lowland,L5,Marginal Rain Shadow,33,form 1,0,43,7.333333492,,,,-0.100000001,37,281.2007446,460.7634583,0.615384638,269,11.2,24.6,Mar,24.35750008,10.95499992,264.25,3,28.63999939,13.07999992,321.2000122,0,158,0,0.027479308,0,Deep,1,1.609437943,1,5.916512012,5.511046886,4.240527153,0,0,3.514507055,0,0,3.465735912,1,7.244227409,0.762140036,1,7.244227409,0.762140036,1,7.244227409,0.762140036,1,0,1,5.062594891,0,0,0,0,1,0.693147182,1,2.079441547,1,0.693147182,1,2.197224617,1,1.99243021,1,3.496507645,1,3.76120019
1338,1,0.75,-0.287682086,4,5,10500,1,1,0,0,0,9300,4500,1500,15990,1600,6000,9300,4500,10900,15300,25290,11439,2850,11439,10900,9.344783783,9.296518326,0,3780,0,0,2520,520,520,520,2520,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,2000,510,250,5780,5780,5780,5780,5780,5780,5780,5780,5780,5780,5780,5780,5780,5780,520,8.662158966,6.253829002,1230.146606,369.8800049,0,0,1333.333374,1333.333374,1333.333374,0,0,1000,1000,1000,922.6099854,0,277.4100037,0,120,101.515152,104.8780518,101.5625,102.173912,100,103.9473648,104.0983582,107.1428604,0,0,0,0,0,0,0,0,45,30,15,79,60,21,79,60,19,4.652798176,0,0,12.39852142,9.544786453,10.77252102,10.77252102,10.32773113,16.07486153,16.07486153,10.91963387,10.91963387,15.4458437,33.5993576,33.5993576,33.85786057,33.85786057,35.09943771,32,32,31.31343269,31.31343269,29.24797821,2,1.910981536,1.903398752,1.903398752,1.947020173,2,1.934187651,5.573196411,5.573196411,15.06414509,2,1.930842519,5.184221268,5.184221268,14.72443485,Apr,1,1.386294365,281.2007446,321.2000122,39.99926758,5.639068604,31.79909706,5.772064209,33.31672287,24.60000038,28.63999939,4.039999008,3.202746391,10.25758457,3.354804277,11.2547121,11.19999981,13.07999992,1.880000114,2.41591382,5.836639404,2.571084261,6.610474586,18.06050682,13.62350368,19.36414528,14.84046364,7.737559319,8.625484467,Rift Valley,Laikipia,Lamuria,Thigiti,Kariguini,Mukuri,L - Lowland,L5,Marginal Rain Shadow,8,std 3,1,19.39999962,5.599999905,,,,-0.100000001,37,281.2007446,460.7634583,0.615384638,269,11.2,24.6,Mar,24.35750008,10.95499992,264.25,3,28.63999939,13.07999992,321.2000122,45,81,79,0,,Deep,1,1.609437943,1,5.625496387,5.913178444,2.777256727,0,0,3.514507055,0,0,3.465735912,1,6.907755375,0.693147182,1,6.907755375,0.693147182,1,6.907755375,0.693147182,0,0,1,4.394449234,1,3.80666256,1,4.369447708,1,0.693147182,1,1.791759491,1,1.098612309,1,1.098612309,1,1.722766638,1,2.079441547,1,2.965273142
1339,1,3.00999999,1.101940036,2.62,3,54000,1,1,0,0,33000,20600,6000,1800,12090,2110,7800,53600,39000,55710,61400,65690,49436.3125,15150,49436.3125,55710,10.80844021,10.92791462,0,10795,0,0,9600,3000,3000,3000,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,6964.999512,7127.999512,7032.999512,1251,1250,17923,17923,17923,17923,17923,17923,17923,17923,17923,17923,17923,17923,17923,17923,3000,9.793840408,8.006367683,3326.445068,453.4285583,0.664451838,0,1707.641235,1708.471802,1708.305664,2,0,5140,5142.5,5142,10012.59961,1872,1364.819946,630,150,101.515152,104.8780518,101.5625,102.173912,100,103.9473648,104.0983582,107.1428604,0,0,0,0,0,0,0,0,0,0,0,712,584,208,0,24,32,4.652798176,0,0,4.937410355,9.544786453,10.77252102,10.77252102,10.32773113,8.092948914,16.07486153,10.91963387,10.91963387,15.4458437,34,33.5993576,33.85786057,33.85786057,35.09943771,32,32,31.31343269,31.31343269,29.24797821,1.355058312,1.910981536,1.903398752,1.903398752,1.947020173,1.38609612,1.934187651,5.573196411,5.573196411,15.06414509,1.367755651,1.930842519,5.184221268,5.184221268,14.72443485,Apr,1,1.386294365,281.2007446,321.2000122,39.99926758,5.639068604,31.79909706,5.772064209,33.31672287,24.60000038,28.63999939,4.039999008,3.202746391,10.25758457,3.354804277,11.2547121,11.19999981,13.07999992,1.880000114,2.41591382,5.836639404,2.571084261,6.610474586,18.06050682,13.62350368,19.36414528,14.84046364,7.737559319,8.625484467,Rift Valley,Laikipia,Lamuria,Thigiti,Kariguini,Mukuri,L - Lowland,L5,Marginal Rain Shadow,21,form 1,0,48.5,7.25,,,,-0.100000001,37,281.2007446,460.7634583,0.615384638,269,11.2,24.6,Mar,24.35750008,10.95499992,264.25,3,28.63999939,13.07999992,321.2000122,0,792,56,0.186964437,0.336538464,Deep,1,1.609437943,1,7.218777657,6.116837502,2.090993166,1,0.693147182,3.526360512,0,0,3.465735912,1,8.544808388,0.303844482,1,8.545294762,0.326491237,1,8.545197487,0.313171178,0,0,1,6.674561501,0,0,1,4.025351524,1,1.386294365,1,2.77258873,1,1.945910096,1,2.197224617,1,1.981001496,1,3.044522524,1,3.881563902
1342,1,1.904999971,0.644482017,1.82,2,204600,1,1,0,0,0,0,-12000,720,9360,3045,-11280,0,-12000,3045,-11280,9360,32852.40234,6000,32852.40234,3045,10.39978027,8.021256447,1100,3645,0,0,3290,1290,1290,1290,3290,3290,2726.829346,0,2726.829346,2702.631592,0,2702.631592,1769.672119,0,1769.672119,964.2857666,0,964.2857666,1100,0,0,1100.400024,1100.400024,1100.400024,1391.5,200,5845.399902,8572.229492,8548.03125,7615.072266,6809.685547,5845.399902,5845.399902,5845.399902,5845.399902,8572.229492,8548.03125,7615.072266,6809.685547,8572.229492,1290,9.056282997,7.162397385,1544.173218,287.3543091,0,0,271.9160156,271.9160156,271.9160156,0,0,518,518,518,2941.649902,624,547.4099731,180,100,101.515152,104.8780518,101.5625,102.173912,100,103.9473648,104.0983582,107.1428604,26,0,26,17,9,0,0,0,0,0,0,198,162,36,0,0,0,4.652798176,3.258096457,0,11.16801929,9.544786453,10.77252102,10.77252102,10.32773113,9.615385056,16.07486153,10.91963387,10.91963387,15.4458437,33.5993576,33.5993576,33.85786057,33.85786057,35.09943771,32,32,31.31343269,31.31343269,29.24797821,2.124324322,1.910981536,1.903398752,1.903398752,1.947020173,2.124324322,1.934187651,5.573196411,5.573196411,15.06414509,2.124324322,1.930842519,5.184221268,5.184221268,14.72443485,Apr,1,1.386294365,281.2007446,321.2000122,39.99926758,5.639068604,31.79909706,5.772064209,33.31672287,24.60000038,28.63999939,4.039999008,3.202746391,10.25758457,3.354804277,11.2547121,11.19999981,13.07999992,1.880000114,2.41591382,5.836639404,2.571084261,6.610474586,18.06050682,13.62350368,19.36414528,14.84046364,7.737559319,8.625484467,Rift Valley,Laikipia,Lamuria,Thigiti,Kariguini,Mukuri,L - Lowland,L5,Marginal Rain Shadow,53,std 8,0,50.5,4,,,,-0.100000001,37,281.2007446,460.7634583,0.615384638,269,11.2,24.6,Mar,24.35750008,10.95499992,264.25,3,28.63999939,13.07999992,321.2000122,0,198,0,0.212125853,0.288461536,Deep,1,1.609437943,1,6.305198193,5.660716057,2.263364315,0,0,3.514507055,0,0,3.465735912,1,6.249975204,0.753453791,1,6.249975204,0.753453791,1,6.249975204,0.753453791,1,0,1,5.288267136,0,0,0,0,1,1.098612309,1,1.609437943,1,1.098612309,1,2.079441547,1,1.386294365,1,3.970291853,1,3.921973228
1343,1,4.25,1.446918964,5.621666667,6.416666667,260000,1,1,0,0,65000,30000,-9000,19800,77610,1500,10800,95000,56000,96500,105800,172610,49599.99609,22500,49599.99609,96500,10.81174564,11.47729874,8250,13900,0,0,6576,2376,2376,2376,6576,6576,3565.85376,0,3565.85376,3326.315674,0,3326.315674,3331.147461,0,3331.147461,214.2857208,0,214.2857208,5850,0,0,5332,5332,5332,720,720,27482,31047.85352,30808.31641,30813.14844,27696.28516,27482,27482,27482,27482,31047.85352,30808.31641,30813.14844,27696.28516,31047.85352,2376,10.34328461,7.773173809,1480.230591,469.3694153,0,0,941.1764526,941.1764526,941.1764526,0,0,4000,4000,4000,6290.97998,613,1994.820068,0,100,101.515152,104.8780518,101.5625,102.173912,100,103.9473648,104.0983582,107.1428604,34,0,32,32,2,0,0,0,732,144,588,28,16,12,64,69,14,4.652798176,3.526360512,0,7.88430357,9.544786453,10.77252102,10.77252102,10.32773113,36.70473099,16.07486153,10.91963387,10.91963387,15.4458437,33.5993576,33.5993576,33.85786057,33.85786057,35.09943771,32,32,31.31343269,31.31343269,29.24797821,1.332999945,1.910981536,1.903398752,1.903398752,1.947020173,1.332999945,1.934187651,5.573196411,5.573196411,15.06414509,1.332999945,1.930842519,5.184221268,5.184221268,14.72443485,Apr,1,1.386294365,260.6143188,260.3999939,-0.214324951,5.563041687,30.94743156,5.562218666,30.9382782,24.60000038,27.82666588,3.226665497,3.202746391,10.25758457,3.32599473,11.06224155,11.19999981,12.50666714,1.306667328,2.41591382,5.836639404,2.526261806,6.381999016,17.81701088,13.43982887,18.49991035,14.05162144,7.737559319,8.402334213,Rift Valley,Laikipia,Lamuria,Thigiti,Kariguini,Mukuri,L - Lowland,L5,Marginal Rain Shadow,9,std 4,1,21.1428566,7.285714149,,,,-0.100000001,36.79999924,260.6143188,362.5696716,0.615384638,269,11.2,24.6,Mar,24.35750008,10.95499992,264.25,3,27.82666588,12.50666714,260.3999939,732,28,83,0.0974411,0,Deep,1,1.609437943,1,7.59830904,6.151390076,3.60290575,0,0,3.514507055,0,0,3.465735912,1,8.294049263,0.287431985,1,8.294049263,0.287431985,1,8.294049263,0.287431985,1,0,1,3.33220458,1,6.595780373,1,4.418840408,1,0.693147182,1,0.693147182,1,1.791759491,1,1.386294365,1,1.985915422,1,2.197224617,1,3.051302195
